Day,Mean,Site ID,Name,Basin
2022-10-08,1.6546666666666667,221201,Weeragua ,East Gippsland Basin
2022-10-09,1.6478333333333335,221201,Weeragua ,East Gippsland Basin
2022-10-10,1.6277916666666667,221201,Weeragua ,East Gippsland Basin
2022-10-11,1.6039583333333332,221201,Weeragua ,East Gippsland Basin
2022-10-12,1.5904583333333333,221201,Weeragua ,East Gippsland Basin
2022-10-13,1.5788333333333335,221201,Weeragua ,East Gippsland Basin
2022-10-14,1.5736666666666668,221201,Weeragua ,East Gippsland Basin
2022-10-15,1.5622083333333334,221201,Weeragua ,East Gippsland Basin
2022-10-16,1.55,221201,Weeragua ,East Gippsland Basin
2022-10-17,1.5428749999999998,221201,Weeragua ,East Gippsland Basin
2022-10-18,1.5347916666666668,221201,Weeragua ,East Gippsland Basin
2022-10-19,1.5278333333333334,221201,Weeragua ,East Gippsland Basin
2022-10-20,1.5210833333333333,221201,Weeragua ,East Gippsland Basin
2022-10-21,1.5225833333333334,221201,Weeragua ,East Gippsland Basin
2022-10-22,1.6629166666666666,221201,Weeragua ,East Gippsland Basin
2022-10-23,1.7583333333333335,221201,Weeragua ,East Gippsland Basin
2022-10-24,1.7080416666666667,221201,Weeragua ,East Gippsland Basin
2022-10-25,2.63225,221201,Weeragua ,East Gippsland Basin
2022-10-26,2.4603333333333333,221201,Weeragua ,East Gippsland Basin
2022-10-27,2.2890833333333336,221201,Weeragua ,East Gippsland Basin
2022-10-28,2.0837499999999998,221201,Weeragua ,East Gippsland Basin
2022-10-29,1.9806666666666668,221201,Weeragua ,East Gippsland Basin
2022-10-30,1.925,221201,Weeragua ,East Gippsland Basin
2022-10-31,1.8719166666666667,221201,Weeragua ,East Gippsland Basin
2022-11-01,1.9775833333333335,221201,Weeragua ,East Gippsland Basin
2022-11-02,1.890875,221201,Weeragua ,East Gippsland Basin
2022-11-03,1.8324166666666668,221201,Weeragua ,East Gippsland Basin
2022-11-04,1.7948333333333333,221201,Weeragua ,East Gippsland Basin
2022-11-05,1.7726666666666666,221201,Weeragua ,East Gippsland Basin
2022-11-06,1.7604166666666667,221201,Weeragua ,East Gippsland Basin
2022-11-07,1.7895416666666666,221201,Weeragua ,East Gippsland Basin
2022-11-08,1.8358333333333334,221201,Weeragua ,East Gippsland Basin
2022-11-09,1.7982916666666666,221201,Weeragua ,East Gippsland Basin
2022-11-10,1.74425,221201,Weeragua ,East Gippsland Basin
2022-11-11,1.765,221201,Weeragua ,East Gippsland Basin
2022-11-12,1.8456666666666666,221201,Weeragua ,East Gippsland Basin
2022-11-13,1.8166666666666667,221201,Weeragua ,East Gippsland Basin
2022-11-14,1.8254583333333334,221201,Weeragua ,East Gippsland Basin
2022-11-15,1.7677500000000002,221201,Weeragua ,East Gippsland Basin
2022-11-16,1.7383750000000002,221201,Weeragua ,East Gippsland Basin
2022-11-17,1.7240416666666667,221201,Weeragua ,East Gippsland Basin
2022-11-18,1.7035416666666665,221201,Weeragua ,East Gippsland Basin
2022-11-19,1.6894583333333333,221201,Weeragua ,East Gippsland Basin
2022-11-20,1.6844999999999999,221201,Weeragua ,East Gippsland Basin
2022-11-21,1.6681249999999999,221201,Weeragua ,East Gippsland Basin
2022-11-22,1.6522083333333333,221201,Weeragua ,East Gippsland Basin
2022-11-23,1.6407083333333334,221201,Weeragua ,East Gippsland Basin
2022-11-24,1.6294583333333332,221201,Weeragua ,East Gippsland Basin
2022-11-25,1.6237916666666667,221201,Weeragua ,East Gippsland Basin
2022-11-26,1.6121666666666667,221201,Weeragua ,East Gippsland Basin
2022-11-27,1.6050416666666667,221201,Weeragua ,East Gippsland Basin
2022-11-28,1.600666666666667,221201,Weeragua ,East Gippsland Basin
2022-11-29,1.5950416666666667,221201,Weeragua ,East Gippsland Basin
2022-11-30,1.5845,221201,Weeragua ,East Gippsland Basin
2022-12-01,1.5755,221201,Weeragua ,East Gippsland Basin
2022-12-02,1.5705416666666665,221201,Weeragua ,East Gippsland Basin
2022-12-03,1.5609166666666667,221201,Weeragua ,East Gippsland Basin
2022-12-04,1.5533333333333335,221201,Weeragua ,East Gippsland Basin
2022-12-05,1.5508333333333333,221201,Weeragua ,East Gippsland Basin
2022-12-06,1.5854166666666665,221201,Weeragua ,East Gippsland Basin
2022-12-07,1.56475,221201,Weeragua ,East Gippsland Basin
2022-12-08,1.5895416666666666,221201,Weeragua ,East Gippsland Basin
2022-12-09,1.55425,221201,Weeragua ,East Gippsland Basin
2022-12-10,1.5413750000000002,221201,Weeragua ,East Gippsland Basin
2022-12-11,1.5313333333333334,221201,Weeragua ,East Gippsland Basin
2022-12-12,1.5374583333333334,221201,Weeragua ,East Gippsland Basin
2022-12-13,1.5498750000000001,221201,Weeragua ,East Gippsland Basin
2022-12-14,1.6024583333333335,221201,Weeragua ,East Gippsland Basin
2022-12-15,2.0368749999999998,221201,Weeragua ,East Gippsland Basin
2022-12-16,1.9435416666666667,221201,Weeragua ,East Gippsland Basin
2022-12-17,1.8295833333333336,221201,Weeragua ,East Gippsland Basin
2022-12-18,1.761375,221201,Weeragua ,East Gippsland Basin
2022-12-19,1.7189583333333334,221201,Weeragua ,East Gippsland Basin
2022-12-20,1.6856666666666669,221201,Weeragua ,East Gippsland Basin
2022-12-21,1.6646666666666665,221201,Weeragua ,East Gippsland Basin
2022-12-22,1.6507083333333332,221201,Weeragua ,East Gippsland Basin
2022-12-23,1.6434999999999997,221201,Weeragua ,East Gippsland Basin
2022-12-24,1.6343333333333332,221201,Weeragua ,East Gippsland Basin
2022-12-25,1.6171666666666669,221201,Weeragua ,East Gippsland Basin
2022-12-26,1.601625,221201,Weeragua ,East Gippsland Basin
2022-12-27,1.597,221201,Weeragua ,East Gippsland Basin
2022-10-01,1.1727916666666667,221210,The Gorge ,East Gippsland Basin
2022-10-02,1.0739166666666666,221210,The Gorge ,East Gippsland Basin
2022-10-03,0.9888750000000001,221210,The Gorge ,East Gippsland Basin
2022-10-04,0.9233750000000001,221210,The Gorge ,East Gippsland Basin
2022-10-05,0.88,221210,The Gorge ,East Gippsland Basin
2022-10-06,0.876,221210,The Gorge ,East Gippsland Basin
2022-10-07,0.99225,221210,The Gorge ,East Gippsland Basin
2022-10-08,0.969,221210,The Gorge ,East Gippsland Basin
2022-10-09,0.9284166666666667,221210,The Gorge ,East Gippsland Basin
2022-10-10,0.9333333333333332,221210,The Gorge ,East Gippsland Basin
2022-10-11,0.8885416666666667,221210,The Gorge ,East Gippsland Basin
2022-10-12,0.8519166666666665,221210,The Gorge ,East Gippsland Basin
2022-10-13,0.8293749999999999,221210,The Gorge ,East Gippsland Basin
2022-10-14,0.8186666666666667,221210,The Gorge ,East Gippsland Basin
2022-10-15,0.812625,221210,The Gorge ,East Gippsland Basin
2022-10-16,0.7965416666666667,221210,The Gorge ,East Gippsland Basin
2022-10-17,0.7817916666666668,221210,The Gorge ,East Gippsland Basin
2022-10-18,0.7735416666666667,221210,The Gorge ,East Gippsland Basin
2022-10-19,0.7667916666666666,221210,The Gorge ,East Gippsland Basin
2022-10-20,0.7589583333333333,221210,The Gorge ,East Gippsland Basin
2022-10-21,0.7555416666666667,221210,The Gorge ,East Gippsland Basin
2022-10-22,0.8038333333333334,221210,The Gorge ,East Gippsland Basin
2022-10-23,1.143625,221210,The Gorge ,East Gippsland Basin
2022-10-24,1.1312499999999999,221210,The Gorge ,East Gippsland Basin
2022-10-25,2.073958333333333,221210,The Gorge ,East Gippsland Basin
2022-10-26,1.8959583333333334,221210,The Gorge ,East Gippsland Basin
2022-10-27,1.6934583333333333,221210,The Gorge ,East Gippsland Basin
2022-10-28,1.3549583333333333,221210,The Gorge ,East Gippsland Basin
2022-10-29,1.1975416666666667,221210,The Gorge ,East Gippsland Basin
2022-10-30,1.1058333333333332,221210,The Gorge ,East Gippsland Basin
2022-10-31,1.0494583333333332,221210,The Gorge ,East Gippsland Basin
2022-11-01,1.1612083333333334,221210,The Gorge ,East Gippsland Basin
2022-11-02,1.1541666666666666,221210,The Gorge ,East Gippsland Basin
2022-11-03,1.0472083333333333,221210,The Gorge ,East Gippsland Basin
2022-11-04,0.987,221210,The Gorge ,East Gippsland Basin
2022-11-05,0.9540000000000001,221210,The Gorge ,East Gippsland Basin
2022-11-06,0.9354583333333334,221210,The Gorge ,East Gippsland Basin
2022-11-07,0.9135,221210,The Gorge ,East Gippsland Basin
2022-11-08,0.9718333333333332,221210,The Gorge ,East Gippsland Basin
2022-11-09,0.9505416666666666,221210,The Gorge ,East Gippsland Basin
2022-11-10,0.8942083333333334,221210,The Gorge ,East Gippsland Basin
2022-11-11,0.86525,221210,The Gorge ,East Gippsland Basin
2022-11-12,1.0591666666666668,221210,The Gorge ,East Gippsland Basin
2022-11-13,1.01225,221210,The Gorge ,East Gippsland Basin
2022-11-14,1.0330416666666666,221210,The Gorge ,East Gippsland Basin
2022-11-15,0.98625,221210,The Gorge ,East Gippsland Basin
2022-11-16,0.9157500000000001,221210,The Gorge ,East Gippsland Basin
2022-11-17,0.8802083333333334,221210,The Gorge ,East Gippsland Basin
2022-11-18,0.8582083333333334,221210,The Gorge ,East Gippsland Basin
2022-11-19,0.84025,221210,The Gorge ,East Gippsland Basin
2022-11-20,0.831,221210,The Gorge ,East Gippsland Basin
2022-11-21,0.8252499999999999,221210,The Gorge ,East Gippsland Basin
2022-11-22,0.8099166666666666,221210,The Gorge ,East Gippsland Basin
2022-11-23,0.7977500000000001,221210,The Gorge ,East Gippsland Basin
2022-11-24,0.7875000000000001,221210,The Gorge ,East Gippsland Basin
2022-11-25,0.785375,221210,The Gorge ,East Gippsland Basin
2022-11-26,0.7839583333333334,221210,The Gorge ,East Gippsland Basin
2022-11-27,0.7771666666666667,221210,The Gorge ,East Gippsland Basin
2022-11-28,0.7706666666666667,221210,The Gorge ,East Gippsland Basin
2022-11-29,0.7755416666666667,221210,The Gorge ,East Gippsland Basin
2022-11-30,0.7672083333333334,221210,The Gorge ,East Gippsland Basin
2022-12-01,0.7596250000000001,221210,The Gorge ,East Gippsland Basin
2022-12-02,0.7542083333333333,221210,The Gorge ,East Gippsland Basin
2022-12-03,0.7512083333333334,221210,The Gorge ,East Gippsland Basin
2022-12-04,0.7452083333333334,221210,The Gorge ,East Gippsland Basin
2022-12-05,0.7411249999999999,221210,The Gorge ,East Gippsland Basin
2022-12-06,0.7537916666666667,221210,The Gorge ,East Gippsland Basin
2022-12-07,0.7692916666666667,221210,The Gorge ,East Gippsland Basin
2022-12-08,0.79675,221210,The Gorge ,East Gippsland Basin
2022-12-09,0.793875,221210,The Gorge ,East Gippsland Basin
2022-12-10,0.7669166666666666,221210,The Gorge ,East Gippsland Basin
2022-12-11,0.7467916666666666,221210,The Gorge ,East Gippsland Basin
2022-12-12,0.74625,221210,The Gorge ,East Gippsland Basin
2022-12-13,0.7597916666666666,221210,The Gorge ,East Gippsland Basin
2022-12-14,0.7790416666666666,221210,The Gorge ,East Gippsland Basin
2022-12-15,1.157,221210,The Gorge ,East Gippsland Basin
2022-12-16,1.1641666666666668,221210,The Gorge ,East Gippsland Basin
2022-12-17,1.0448333333333333,221210,The Gorge ,East Gippsland Basin
2022-12-18,0.9592083333333333,221210,The Gorge ,East Gippsland Basin
2022-12-19,0.9088750000000001,221210,The Gorge ,East Gippsland Basin
2022-12-20,0.8696666666666667,221210,The Gorge ,East Gippsland Basin
2022-12-21,0.8377083333333334,221210,The Gorge ,East Gippsland Basin
2022-12-22,0.8171666666666666,221210,The Gorge ,East Gippsland Basin
2022-12-23,0.81225,221210,The Gorge ,East Gippsland Basin
2022-12-24,0.9695833333333334,221210,The Gorge ,East Gippsland Basin
2022-12-25,0.9145833333333333,221210,The Gorge ,East Gippsland Basin
2022-12-26,0.84075,221210,The Gorge ,East Gippsland Basin
2022-12-27,0.815,221210,The Gorge ,East Gippsland Basin
2022-10-01,3.0688750000000002,222209,McKillop's Bridge ,Snowy River Basin
2022-10-02,2.5694583333333334,222209,McKillop's Bridge ,Snowy River Basin
2022-10-03,2.3953333333333333,222209,McKillop's Bridge ,Snowy River Basin
2022-10-04,2.2195416666666667,222209,McKillop's Bridge ,Snowy River Basin
2022-10-05,2.1077083333333335,222209,McKillop's Bridge ,Snowy River Basin
2022-10-06,2.3317083333333333,222209,McKillop's Bridge ,Snowy River Basin
2022-10-07,2.7920416666666665,222209,McKillop's Bridge ,Snowy River Basin
2022-10-08,3.189625,222209,McKillop's Bridge ,Snowy River Basin
2022-10-09,2.8208333333333333,222209,McKillop's Bridge ,Snowy River Basin
2022-10-10,2.935416666666667,222209,McKillop's Bridge ,Snowy River Basin
2022-10-11,3.0235416666666666,222209,McKillop's Bridge ,Snowy River Basin
2022-10-12,2.6296666666666666,222209,McKillop's Bridge ,Snowy River Basin
2022-10-13,2.487083333333333,222209,McKillop's Bridge ,Snowy River Basin
2022-10-14,2.4404583333333334,222209,McKillop's Bridge ,Snowy River Basin
2022-10-15,2.4060416666666664,222209,McKillop's Bridge ,Snowy River Basin
2022-10-16,2.3750833333333334,222209,McKillop's Bridge ,Snowy River Basin
2022-10-17,2.345666666666667,222209,McKillop's Bridge ,Snowy River Basin
2022-10-18,2.31925,222209,McKillop's Bridge ,Snowy River Basin
2022-10-19,2.2997916666666667,222209,McKillop's Bridge ,Snowy River Basin
2022-10-20,2.2798333333333334,222209,McKillop's Bridge ,Snowy River Basin
2022-10-21,2.2710833333333333,222209,McKillop's Bridge ,Snowy River Basin
2022-10-22,2.3294583333333336,222209,McKillop's Bridge ,Snowy River Basin
2022-10-23,3.3648333333333333,222209,McKillop's Bridge ,Snowy River Basin
2022-10-24,3.737625,222209,McKillop's Bridge ,Snowy River Basin
2022-10-25,3.2205,222209,McKillop's Bridge ,Snowy River Basin
2022-10-26,6.38475,222209,McKillop's Bridge ,Snowy River Basin
2022-10-27,4.199375,222209,McKillop's Bridge ,Snowy River Basin
2022-10-28,3.3653333333333335,222209,McKillop's Bridge ,Snowy River Basin
2022-10-29,2.924583333333333,222209,McKillop's Bridge ,Snowy River Basin
2022-10-30,2.935208333333333,222209,McKillop's Bridge ,Snowy River Basin
2022-10-31,2.721041666666667,222209,McKillop's Bridge ,Snowy River Basin
2022-11-01,2.78025,222209,McKillop's Bridge ,Snowy River Basin
2022-11-02,3.8627916666666664,222209,McKillop's Bridge ,Snowy River Basin
2022-11-03,3.5596666666666668,222209,McKillop's Bridge ,Snowy River Basin
2022-11-04,2.8059166666666666,222209,McKillop's Bridge ,Snowy River Basin
2022-11-05,2.5318333333333336,222209,McKillop's Bridge ,Snowy River Basin
2022-11-06,2.4704583333333336,222209,McKillop's Bridge ,Snowy River Basin
2022-11-07,2.7264166666666667,222209,McKillop's Bridge ,Snowy River Basin
2022-11-08,2.8710833333333334,222209,McKillop's Bridge ,Snowy River Basin
2022-11-09,2.8833333333333333,222209,McKillop's Bridge ,Snowy River Basin
2022-11-10,2.8139583333333333,222209,McKillop's Bridge ,Snowy River Basin
2022-11-11,2.67325,222209,McKillop's Bridge ,Snowy River Basin
2022-11-12,2.5215,222209,McKillop's Bridge ,Snowy River Basin
2022-11-13,2.46625,222209,McKillop's Bridge ,Snowy River Basin
2022-11-14,2.9325833333333335,222209,McKillop's Bridge ,Snowy River Basin
2022-11-15,3.186666666666667,222209,McKillop's Bridge ,Snowy River Basin
2022-11-16,3.0145416666666667,222209,McKillop's Bridge ,Snowy River Basin
2022-11-17,2.7216666666666662,222209,McKillop's Bridge ,Snowy River Basin
2022-11-18,2.5308333333333333,222209,McKillop's Bridge ,Snowy River Basin
2022-11-19,2.388,222209,McKillop's Bridge ,Snowy River Basin
2022-11-20,2.3745,222209,McKillop's Bridge ,Snowy River Basin
2022-11-21,2.337,222209,McKillop's Bridge ,Snowy River Basin
2022-11-22,2.318166666666667,222209,McKillop's Bridge ,Snowy River Basin
2022-11-23,2.380291666666667,222209,McKillop's Bridge ,Snowy River Basin
2022-11-24,2.3145416666666665,222209,McKillop's Bridge ,Snowy River Basin
2022-11-25,2.2533333333333334,222209,McKillop's Bridge ,Snowy River Basin
2022-11-26,2.344625,222209,McKillop's Bridge ,Snowy River Basin
2022-11-27,2.1614999999999998,222209,McKillop's Bridge ,Snowy River Basin
2022-11-28,2.072375,222209,McKillop's Bridge ,Snowy River Basin
2022-11-29,2.0344583333333333,222209,McKillop's Bridge ,Snowy River Basin
2022-11-30,2.1729583333333333,222209,McKillop's Bridge ,Snowy River Basin
2022-12-01,2.0786666666666664,222209,McKillop's Bridge ,Snowy River Basin
2022-12-02,1.9814166666666668,222209,McKillop's Bridge ,Snowy River Basin
2022-12-03,1.9515416666666667,222209,McKillop's Bridge ,Snowy River Basin
2022-12-04,1.7674583333333331,222209,McKillop's Bridge ,Snowy River Basin
2022-12-05,1.6584166666666667,222209,McKillop's Bridge ,Snowy River Basin
2022-12-06,1.6305416666666668,222209,McKillop's Bridge ,Snowy River Basin
2022-12-07,1.5959166666666667,222209,McKillop's Bridge ,Snowy River Basin
2022-12-08,1.5385416666666665,222209,McKillop's Bridge ,Snowy River Basin
2022-12-09,1.4819166666666668,222209,McKillop's Bridge ,Snowy River Basin
2022-12-10,1.49425,222209,McKillop's Bridge ,Snowy River Basin
2022-12-11,1.7215833333333332,222209,McKillop's Bridge ,Snowy River Basin
2022-12-12,1.8574583333333334,222209,McKillop's Bridge ,Snowy River Basin
2022-12-13,1.895625,222209,McKillop's Bridge ,Snowy River Basin
2022-12-14,1.7685000000000002,222209,McKillop's Bridge ,Snowy River Basin
2022-12-15,1.9747083333333333,222209,McKillop's Bridge ,Snowy River Basin
2022-12-16,2.0455,222209,McKillop's Bridge ,Snowy River Basin
2022-12-17,2.1793333333333336,222209,McKillop's Bridge ,Snowy River Basin
2022-12-18,2.1178333333333335,222209,McKillop's Bridge ,Snowy River Basin
2022-12-19,2.02075,222209,McKillop's Bridge ,Snowy River Basin
2022-12-20,2.0382916666666664,222209,McKillop's Bridge ,Snowy River Basin
2022-12-21,1.9577499999999999,222209,McKillop's Bridge ,Snowy River Basin
2022-12-22,1.9106249999999998,222209,McKillop's Bridge ,Snowy River Basin
2022-12-23,1.8710833333333332,222209,McKillop's Bridge ,Snowy River Basin
2022-12-24,1.8184166666666668,222209,McKillop's Bridge ,Snowy River Basin
2022-12-25,1.7629166666666667,222209,McKillop's Bridge ,Snowy River Basin
2022-12-26,1.767875,222209,McKillop's Bridge ,Snowy River Basin
2022-12-27,1.748,222209,McKillop's Bridge ,Snowy River Basin
2022-10-01,2.0901666666666667,222206,Buchan ,Snowy River Basin
2022-10-02,1.9294583333333335,222206,Buchan ,Snowy River Basin
2022-10-03,1.78275,222206,Buchan ,Snowy River Basin
2022-10-04,1.6829166666666666,222206,Buchan ,Snowy River Basin
2022-10-05,1.6109583333333335,222206,Buchan ,Snowy River Basin
2022-10-06,1.6279583333333332,222206,Buchan ,Snowy River Basin
2022-10-07,1.6815416666666667,222206,Buchan ,Snowy River Basin
2022-10-08,1.6179583333333334,222206,Buchan ,Snowy River Basin
2022-10-09,1.5830000000000002,222206,Buchan ,Snowy River Basin
2022-10-10,1.5275416666666668,222206,Buchan ,Snowy River Basin
2022-10-11,1.4732083333333332,222206,Buchan ,Snowy River Basin
2022-10-12,1.4329583333333333,222206,Buchan ,Snowy River Basin
2022-10-13,1.3972916666666666,222206,Buchan ,Snowy River Basin
2022-10-14,1.3775416666666667,222206,Buchan ,Snowy River Basin
2022-10-15,1.3905833333333335,222206,Buchan ,Snowy River Basin
2022-10-16,1.3308333333333333,222206,Buchan ,Snowy River Basin
2022-10-17,1.3037916666666667,222206,Buchan ,Snowy River Basin
2022-10-18,1.2894166666666667,222206,Buchan ,Snowy River Basin
2022-10-19,1.2685416666666667,222206,Buchan ,Snowy River Basin
2022-10-20,1.2493333333333332,222206,Buchan ,Snowy River Basin
2022-10-21,1.2414166666666666,222206,Buchan ,Snowy River Basin
2022-10-22,1.3127083333333334,222206,Buchan ,Snowy River Basin
2022-10-23,1.3801666666666668,222206,Buchan ,Snowy River Basin
2022-10-24,1.399333333333333,222206,Buchan ,Snowy River Basin
2022-10-25,1.495875,222206,Buchan ,Snowy River Basin
2022-10-26,1.7091666666666667,222206,Buchan ,Snowy River Basin
2022-10-27,1.69475,222206,Buchan ,Snowy River Basin
2022-10-28,1.5654583333333332,222206,Buchan ,Snowy River Basin
2022-10-29,1.4884166666666667,222206,Buchan ,Snowy River Basin
2022-10-30,1.4299166666666665,222206,Buchan ,Snowy River Basin
2022-10-31,1.3864999999999998,222206,Buchan ,Snowy River Basin
2022-11-01,1.6854166666666668,222206,Buchan ,Snowy River Basin
2022-11-02,1.7686250000000001,222206,Buchan ,Snowy River Basin
2022-11-03,1.6517083333333333,222206,Buchan ,Snowy River Basin
2022-11-04,1.5864583333333335,222206,Buchan ,Snowy River Basin
2022-11-05,1.5199166666666668,222206,Buchan ,Snowy River Basin
2022-11-06,1.4721666666666666,222206,Buchan ,Snowy River Basin
2022-11-07,1.43225,222206,Buchan ,Snowy River Basin
2022-11-08,1.5036250000000002,222206,Buchan ,Snowy River Basin
2022-11-09,1.5371249999999999,222206,Buchan ,Snowy River Basin
2022-11-10,1.485,222206,Buchan ,Snowy River Basin
2022-11-11,1.4357083333333334,222206,Buchan ,Snowy River Basin
2022-11-12,1.4987916666666665,222206,Buchan ,Snowy River Basin
2022-11-13,1.687375,222206,Buchan ,Snowy River Basin
2022-11-14,2.2733333333333334,222206,Buchan ,Snowy River Basin
2022-11-15,2.2517916666666666,222206,Buchan ,Snowy River Basin
2022-11-16,2.1057083333333333,222206,Buchan ,Snowy River Basin
2022-11-17,1.9877083333333332,222206,Buchan ,Snowy River Basin
2022-11-18,1.849375,222206,Buchan ,Snowy River Basin
2022-11-19,1.7296666666666667,222206,Buchan ,Snowy River Basin
2022-11-20,1.739375,222206,Buchan ,Snowy River Basin
2022-11-21,1.7177916666666666,222206,Buchan ,Snowy River Basin
2022-11-22,1.663,222206,Buchan ,Snowy River Basin
2022-11-23,1.6030833333333334,222206,Buchan ,Snowy River Basin
2022-11-24,1.5567916666666666,222206,Buchan ,Snowy River Basin
2022-11-25,1.5575833333333333,222206,Buchan ,Snowy River Basin
2022-11-26,1.5017500000000001,222206,Buchan ,Snowy River Basin
2022-11-27,1.453625,222206,Buchan ,Snowy River Basin
2022-11-28,1.4232916666666666,222206,Buchan ,Snowy River Basin
2022-11-29,1.3962083333333333,222206,Buchan ,Snowy River Basin
2022-11-30,1.3579999999999999,222206,Buchan ,Snowy River Basin
2022-12-01,1.3275833333333333,222206,Buchan ,Snowy River Basin
2022-12-02,1.3140416666666666,222206,Buchan ,Snowy River Basin
2022-12-03,1.2902083333333334,222206,Buchan ,Snowy River Basin
2022-12-04,1.2639166666666666,222206,Buchan ,Snowy River Basin
2022-12-05,1.257,222206,Buchan ,Snowy River Basin
2022-12-06,1.2755416666666666,222206,Buchan ,Snowy River Basin
2022-12-07,1.2856666666666665,222206,Buchan ,Snowy River Basin
2022-12-08,1.2705,222206,Buchan ,Snowy River Basin
2022-12-09,1.25725,222206,Buchan ,Snowy River Basin
2022-12-10,1.2262083333333333,222206,Buchan ,Snowy River Basin
2022-12-11,1.2025416666666666,222206,Buchan ,Snowy River Basin
2022-12-12,1.2091666666666667,222206,Buchan ,Snowy River Basin
2022-12-13,1.2913333333333334,222206,Buchan ,Snowy River Basin
2022-12-14,1.3773333333333333,222206,Buchan ,Snowy River Basin
2022-12-15,1.780125,222206,Buchan ,Snowy River Basin
2022-12-16,1.6541249999999998,222206,Buchan ,Snowy River Basin
2022-12-17,1.5929166666666665,222206,Buchan ,Snowy River Basin
2022-12-18,1.49325,222206,Buchan ,Snowy River Basin
2022-12-19,1.419125,222206,Buchan ,Snowy River Basin
2022-12-20,1.3549583333333333,222206,Buchan ,Snowy River Basin
2022-12-21,1.3097083333333333,222206,Buchan ,Snowy River Basin
2022-12-22,1.2782916666666666,222206,Buchan ,Snowy River Basin
2022-12-23,1.257625,222206,Buchan ,Snowy River Basin
2022-12-24,1.2449583333333334,222206,Buchan ,Snowy River Basin
2022-12-25,1.221875,222206,Buchan ,Snowy River Basin
2022-12-26,1.1944583333333334,222206,Buchan ,Snowy River Basin
2022-12-27,1.19,222206,Buchan ,Snowy River Basin
2022-10-01,4.325875,222200,Jarrahmond ,Snowy River Basin
2022-10-02,3.42925,222200,Jarrahmond ,Snowy River Basin
2022-10-03,2.8675833333333336,222200,Jarrahmond ,Snowy River Basin
2022-10-04,2.5930416666666667,222200,Jarrahmond ,Snowy River Basin
2022-10-05,2.348125,222200,Jarrahmond ,Snowy River Basin
2022-10-06,2.2535416666666666,222200,Jarrahmond ,Snowy River Basin
2022-10-07,2.726625,222200,Jarrahmond ,Snowy River Basin
2022-10-08,3.2795,222200,Jarrahmond ,Snowy River Basin
2022-10-09,3.3035,222200,Jarrahmond ,Snowy River Basin
2022-10-10,2.970458333333333,222200,Jarrahmond ,Snowy River Basin
2022-10-11,3.2739166666666666,222200,Jarrahmond ,Snowy River Basin
2022-10-12,3.036208333333333,222200,Jarrahmond ,Snowy River Basin
2022-10-13,2.678875,222200,Jarrahmond ,Snowy River Basin
2022-10-14,2.5479166666666666,222200,Jarrahmond ,Snowy River Basin
2022-10-15,2.5039166666666666,222200,Jarrahmond ,Snowy River Basin
2022-10-16,2.4375,222200,Jarrahmond ,Snowy River Basin
2022-10-17,2.3926250000000002,222200,Jarrahmond ,Snowy River Basin
2022-10-18,2.3447083333333336,222200,Jarrahmond ,Snowy River Basin
2022-10-19,2.3080000000000003,222200,Jarrahmond ,Snowy River Basin
2022-10-20,2.27825,222200,Jarrahmond ,Snowy River Basin
2022-10-21,2.2498333333333336,222200,Jarrahmond ,Snowy River Basin
2022-10-22,2.2909166666666665,222200,Jarrahmond ,Snowy River Basin
2022-10-23,2.453625,222200,Jarrahmond ,Snowy River Basin
2022-10-24,4.213958333333333,222200,Jarrahmond ,Snowy River Basin
2022-10-25,3.784166666666667,222200,Jarrahmond ,Snowy River Basin
2022-10-26,6.379541666666667,222200,Jarrahmond ,Snowy River Basin
2022-10-27,6.4128333333333325,222200,Jarrahmond ,Snowy River Basin
2022-10-28,4.410125,222200,Jarrahmond ,Snowy River Basin
2022-10-29,3.5692083333333335,222200,Jarrahmond ,Snowy River Basin
2022-10-30,3.1970833333333335,222200,Jarrahmond ,Snowy River Basin
2022-10-31,3.1677916666666666,222200,Jarrahmond ,Snowy River Basin
2022-11-01,3.067375,222200,Jarrahmond ,Snowy River Basin
2022-11-02,3.770583333333333,222200,Jarrahmond ,Snowy River Basin
2022-11-03,4.625916666666667,222200,Jarrahmond ,Snowy River Basin
2022-11-04,3.645875,222200,Jarrahmond ,Snowy River Basin
2022-11-05,2.9280416666666667,222200,Jarrahmond ,Snowy River Basin
2022-11-06,2.718666666666667,222200,Jarrahmond ,Snowy River Basin
2022-11-07,2.731666666666667,222200,Jarrahmond ,Snowy River Basin
2022-11-08,3.0070416666666664,222200,Jarrahmond ,Snowy River Basin
2022-11-09,3.157083333333333,222200,Jarrahmond ,Snowy River Basin
2022-11-10,3.1705,222200,Jarrahmond ,Snowy River Basin
2022-11-11,2.951791666666667,222200,Jarrahmond ,Snowy River Basin
2022-11-12,2.8842916666666665,222200,Jarrahmond ,Snowy River Basin
2022-11-13,2.798166666666667,222200,Jarrahmond ,Snowy River Basin
2022-11-14,3.2068333333333334,222200,Jarrahmond ,Snowy River Basin
2022-11-15,3.704625,222200,Jarrahmond ,Snowy River Basin
2022-11-16,3.6812083333333336,222200,Jarrahmond ,Snowy River Basin
2022-11-17,3.3613750000000002,222200,Jarrahmond ,Snowy River Basin
2022-11-18,3.028375,222200,Jarrahmond ,Snowy River Basin
2022-11-19,2.766666666666667,222200,Jarrahmond ,Snowy River Basin
